against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary
0.006274882303185485,-0.13044137638315972,0.08845720521145022,-0.8768890301596626,-1.090325435511179,-0.7889798254276965,1.2503883673456864,1.336040764605745,0.026852593235043035,-0.9944401852839311,-0.13273053680319793,1.0774608354164872,0.4248469293819896,0.04490934902466011,2.0099956062799174,-0.35927587283718176,0.03309659565848605,-0.9211151093692459,-0.8979094414797372,-0.31598590478024025,0.23679079121952787,-0.9265325418306098,-0.7807733548057066,0.03037102510724894,-0.4335250267038033,-0.9020830044724206,1.5827683343879537,-1.7298897951146759,-0.19502508105225397,-0.2116866405622871,-0.7384862813897713,-0.49721835687712695,-1.394550662113319,-0.30944988920038186
0.006274882303185485,-0.13044137638315972,0.08845720521145022,-0.8768890301596626,-1.090325435511179,-0.7889798254276965,1.2503883673456864,1.336040764605745,0.026852593235043035,-0.9944401852839311,-0.13273053680319793,1.0774608354164872,0.4248469293819896,0.04490934902466011,2.0099956062799174,-0.35927587283718176,0.03309659565848605,-0.9211151093692459,-0.4934131830272819,-0.31598590478024025,0.23679079121952787,-0.19623265898043454,-0.3254880133886616,0.03037102510724894,-0.1529538876870407,-0.3373116377517634,1.5827683343879537,-1.7255650706268892,0.2688882725099771,0.32546541569027493,-0.21926849972331322,-0.44080904950705213,-1.394550662113319,-0.30944988920038186
0.006274882303185485,-0.13044137638315972,0.08845720521145022,-0.8768890301596626,-1.090325435511179,-0.7889798254276965,1.2503883673456864,1.336040764605745,0.026852593235043035,-0.9944401852839311,-0.13273053680319793,1.0774608354164872,0.4248469293819896,0.04490934902466011,2.0099956062799174,-0.35927587283718176,0.03309659565848605,-0.9211151093692459,0.6889604955260492,-0.31598590478024025,0.23679079121952787,1.6505026769625375,1.6257348783986743,0.03037102510724894,0.7822832423688344,0.4157168512091129,1.5827683343879537,-1.7212403461391024,1.5678456624842239,1.7578708990304404,0.47302187583196426,0.36371713757434276,-1.394550662113319,-0.30944988920038186
-0.8314219051720748,-0.13044137638315972,0.08845720521145022,-0.11300853732889618,-1.090325435511179,-0.09143805923830926,-0.9190580201862157,-0.3192858439777069,0.026852593235043035,-0.6773436134636966,1.2216281890485428,-0.9636415591486044,0.4248469293819896,0.04490934902466011,-0.010721658395594302,1.076035718896397,-0.9672948429244329,1.553384172703753,-0.8045641510676321,-0.31598590478024025,0.23679079121952787,-1.0020808055737316,-0.9758956439844403,0.03037102510724894,-0.5270487397093908,-1.1279915511606835,1.5827683343879537,-1.7169156216513157,-0.34966286557299764,-0.7488386968148492,-0.04619590583449386,-0.4824224729767795,-1.394550662113319,-0.30944988920038186
-0.8314219051720748,-0.13044137638315972,0.08845720521145022,-0.11300853732889618,-1.090325435511179,-0.09143805923830926,-0.9190580201862157,-0.3192858439777069,0.026852593235043035,-0.6773436134636966,1.2216281890485428,-0.9636415591486044,0.4248469293819896,0.04490934902466011,-0.010721658395594302,1.076035718896397,-0.9672948429244329,1.553384172703753,-0.4311829894192118,-0.31598590478024025,0.23679079121952787,-0.19623265898043454,-0.4880899210376063,0.03037102510724894,-0.05943017468145311,-0.41261448664785105,1.5827683343879537,-1.712590897163529,0.2688882725099771,-0.2116866405622871,0.47302187583196426,-0.38532448488074905,-1.394550662113319,-0.30944988920038186
-1.250270298909705,-0.13044137638315972,0.08845720521145022,1.4147524483326368,-1.090325435511179,-0.7889798254276965,-0.9190580201862157,-0.3192858439777069,0.026852593235043035,-0.9944401852839311,-1.4870892626549386,-0.28327409429357386,0.4248469293819896,0.04490934902466011,-0.010721658395594302,3.946658902363554,-0.9672948429244329,1.553384172703753,0.8134208827421893,-0.31598590478024025,0.23679079121952787,1.7260509407056592,0.16231770955817235,0.03037102510724894,0.5017121033520718,0.34041400231302527,1.5827683343879537,-1.7082661726757424,2.7121652679377273,1.5788202136129197,1.1653122513872418,0.27586657691602956,-1.394550662113319,-0.30944988920038186
0.006274882303185485,-0.13044137638315972,0.08845720521145022,1.4147524483326368,-0.1321787829116679,-0.09143805923830926,-0.9190580201862157,-0.3192858439777069,0.026852593235043035,1.22523581745771,-0.13273053680319793,-0.9636415591486044,0.4248469293819896,0.04490934902466011,-0.010721658395594302,-0.35927587283718176,-0.9672948429244329,-0.9211151093692459,-0.9290245382837722,-0.31598590478024025,0.23679079121952787,-0.960109547938664,-0.2604472503290838,0.03037102510724894,-0.6205724527149783,-0.9397344289204644,1.5827683343879537,-1.7039414481879558,-0.658938434614485,-0.24749677764579123,-0.807715318945299,-0.47779875925792087,-1.394550662113319,-0.30944988920038186
0.006274882303185485,-0.13044137638315972,0.08845720521145022,1.4147524483326368,-0.1321787829116679,-0.09143805923830926,-0.9190580201862157,-0.3192858439777069,0.026852593235043035,1.22523581745771,-0.13273053680319793,-0.9636415591486044,0.4248469293819896,0.04490934902466011,-0.010721658395594302,-0.35927587283718176,-0.9672948429244329,-0.9211151093692459,-0.4622980862232468,-0.31598590478024025,0.23679079121952787,-0.19623265898043454,0.2273584726177502,0.03037102510724894,-0.1529538876870407,-0.37496306219980724,1.5827683343879537,-1.699616723700169,-0.19502508105225397,0.32546541569027493,-0.288497537278841,-0.35295848884873887,-1.394550662113319,-0.30944988920038186
0.006274882303185485,-0.13044137638315972,0.08845720521145022,1.4147524483326368,-0.1321787829116679,-0.09143805923830926,-0.9190580201862157,-0.3192858439777069,0.026852593235043035,1.22523581745771,-0.13273053680319793,-0.9636415591486044,0.4248469293819896,0.04490934902466011,-0.010721658395594302,-0.35927587283718176,-0.9672948429244329,-0.9211151093692459,0.7823057859381543,-0.31598590478024025,0.23679079121952787,1.6924739345976052,1.5281737338093075,0.03037102510724894,0.40818839034648446,0.3780654267610691,1.5827683343879537,-1.6952919992123823,1.9699039022381575,1.5788202136129197,0.40379283827643647,0.22962943972744362,-1.394550662113319,-0.30944988920038186
0.006274882303185485,-0.13044137638315972,0.08845720521145022,-0.11300853732889618,-0.1321787829116679,-0.7889798254276965,1.2503883673456864,1.336040764605745,0.026852593235043035,-0.6773436134636966,-0.8099098997290682,-0.28327409429357386,0.4248469293819896,0.04490934902466011,-0.010721658395594302,1.076035718896397,0.03309659565848605,-0.09628201534491292,-1.4890962807564028,-0.5112827487069165,0.23679079121952787,-1.9590254796532716,-1.2360586962227518,-0.34339009741373117,-0.8076198787261533,-0.9020830044724206,-0.21013926830550514,-1.6909672747245956,-1.586765141738947,-1.823142809319973,-0.7384862813897713,-0.5342080666279957,-1.394550662113319,-0.30944988920038186
